,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
124,유치원,도개초등 병설,경상북도 구미시 도개면 도안로 108,경상북도 구미시 도개면 궁기리 746-1,36.30020928,128.331327,구미시청,구미경찰서,Y,3,12,2021-04-20,5080000,경상북도 구미시
125,초등학교,합천초등학교,경상남도 합천군 합천읍 죽죽길 3,경상남도 합천군 합천읍 합천리 352-8,35.56501779,128.1644521,합천군청,합천경찰서,Y,3,7~14,2019-09-06,6480000,경상남도
126,유치원,성모유치원,경상남도 합천군 합천읍 충효로3길 10,경상남도 합천군 합천읍 합천리 677-3,35.56575761,128.1617538,합천군청,합천경찰서,Y,3,6~7,2019-09-06,6480000,경상남도
127,어린이집,영성어린이집,인천광역시 미추홀구 수봉안길35번길 7(숭의동),인천광역시 미추홀구 숭의동 5-55,37.462483,126.6597799,인천광역시 미추홀구청,미추홀경찰서,Y,1,10,2021-05-28,3510500,인천광역시 미추홀구
128,어린이집,미추홀구청어린이집,인천광역시 미추홀구 경인로70번길 24(숭의동),인천광역시 미추홀구 숭의동 199-12,37.464012,126.650999,인천광역시 미추홀구청,미추홀경찰서,Y,1,6~7,2021-05-28,3510500,인천광역시 미추홀구
129,어린이집,은빛어린이집,인천광역시 미추홀구 소성로277번길 18(문학동),인천광역시 미추홀구 문학동 354-10,37.438145,126.678528,인천광역시 미추홀구청,미추홀경찰서,N,0,6,2021-05-28,3510500,인천광역시 미추홀구
130,어린이집,꿈꾸는어린이집,인천광역시 미추홀구 수봉로33번길 69(숭의동),인천광역시 미추홀구 숭의동 2-33,37.4639933,126.6604513,인천광역시 미추홀구청,미추홀경찰서,Y,1,,2021-05-28,3510500,인천광역시 미추홀구
131,학원,삼육외국어학원,인천광역시 미추홀구 경인로 154(숭의동),인천광역시 미추홀구 숭의동 1-5,37.46603083,126.659651,인천광역시 미추홀구청,미추홀경찰서,Y,1,5~25,2021-05-28,3510500,인천광역시 미추홀구
132,학원,예대음악학원,인천광역시 미추홀구 경원대로864번길 78(주안동),인천광역시 미추홀구 주안동 913-1,37.461413,126.693534,인천광역시 미추홀구청,미추홀경찰서,Y,1,7.5~10.5,2021-05-28,3510500,인천광역시 미추홀구
133,어린이집,충주어린이집,충청북도 충주시 원호암 4길 12,충청북도 충주시 호암동 127-2,36.95439075,127.938799,충청북도 충주시,충주경찰서,Y,2,3.5,2020-06-30,6430000,충청북도
134,어린이집,단월어린이집,충청북도 충주시 신대1길 9,충청북도 충주시 단월동 573-3,36.943315,127.898447,충청북도 충주시,충주경찰서,Y,3,3.5,2020-06-30,6430000,충청북도
135,어린이집,오창엘리트어린이집,충청북도 청주시 청원구 오창읍 양청송대길 117,충청북도 청주시 청원구 오창읍 양청송대길117,36.72088554,127.4446886,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
136,어린이집,가온누리어린이집,충청북도 청주시 청원구 내수읍 원마산길 27-2,충청북도 청주시 청원구 내수읍 도원리122,36.71541537,127.5362051,청주시,청원,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
137,어린이집,동심어린이집,충청북도 청주시 청원구 내수읍 은곡4길35,충청북도 청주시 청원구 내수읍 마산리188-16,36.71704146,127.5304677,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
138,초등학교,단재초등학교,충청북도 청주시 상당구 단재로 350,충청북도 청주시 상당구 방서동 600-20,36.5993483195,127.5002858556,청주시,상당,N,,4~8,2020-07-17,5710000,충청북도 청주시
139,유치원,단재초등학교 병설유치원,충청북도 청주시 상당구 단재로 350,충청북도 청주시 상당구 방서동 600-20,36.5993483195,127.5002858556,청주시,상당,N,,4~8,2020-07-17,5710000,충청북도 청주시
140,어린이집,지오숲어린이집,충청북도 청주시 서원구 대림로 421번길34-2,충청북도 청주시 서원구 죽림동 117,36.60753209,127.4395795,청주시,흥덕,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
141,초등학교,중앙초교,충청북도 청주시 청원구 율봉로 287(율량동),충청북도 청주시 청원구 율량동 2105,36.66732654,127.5009716,청주시,청원,Y,4,4~8,2020-07-17,5710000,충청북도 청주시
142,유치원,중앙초교 병설유치원,충청북도 청주시 청원구 율봉로 285번길 15(율량동),충청북도 청주시 청원구 율량동 2093,36.66750067,127.4998497,청주시,청원,Y,,4~8,2020-07-17,5710000,충청북도 청주시
143,초등학교,창리초등학교,충청북도 청주시 청원구 오창읍 2산단2로 32,충청북도 청주시 청원구 오창읍 주성리566,36.7365768,127.4492127,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
144,유치원,창리초등학교 병설유치원,충청북도 청주시 청원구 오창읍 2산단2로 32,충청북도 청주시 청원구 오창읍 주성리566,36.7365768,127.4492127,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
145,초등학교,수성초등학교(구성분교),충청북도 청주시 청원구 내수읍 충청대로 452,충청북도 청주시 청원구 내수읍 구성리 266,36.68990407,127.5147195,청주시,청원,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
146,초등학교,신송초등학교,충청북도 청주시 상당구 남일면 신송2길 46,충청북도 청주시 상당구 남일면 신송리 411,36.57550089,127.4933167,청주시,상당,Y,3,4~8,2020-07-17,5710000,충청북도 청주시
147,어린이집,선해어린이집,충청북도 청주시 흥덕구 오송읍 쌍청2길 12,충청북도 청주시 흥덕구 오송읍 쌍청리 108-18,36.64096263,127.3460012,청주시,흥덕,N,,4~8,2020-07-17,5710000,충청북도 청주시
148,유치원,사직유치원,충청북도 청주시 서원구 호국로59번길 7 (사직동),충청북도 청주시 서원구 사직동 649-7,36.6335185136,127.4749112774,청주시,흥덕,Y,5,4~8,2020-07-17,5710000,충청북도 청주시
149,유치원,미호유치원,충청북도 청주시 흥덕구 강내면 사인1길 78,충청북도 청주시 흥덕구 강내면 사인리 260-5,36.6291294629,127.3698295205,청주시,흥덕,N,,4~8,2020-07-17,5710000,충청북도 청주시
150,유치원,씨에이유치원,충청북도 청주시 서원구 예체로1번길 6,충청북도 청주시 서원구 개신동438-66,36.6263596715,127.4686066056,청주시,청원,N,,4~8,2020-07-17,5710000,충청북도 청주시
151,유치원,신평유치원,충청북도 청주시 청원구 오창읍 신평중신1길 37,충청북도 청주시 청원구 오창읍 신평리 637-5,36.6994405136,127.4374478802,청주시,청원,N,,4~8,2020-07-17,5710000,충청북도 청주시
152,어린이집,강외오송어린이집,충청북도 청주시 흥덕구 오송읍 가로수로 150,충청북도 청주시 흥덕구 오송읍 오송리 242-1,36.6084848756,127.3218694047,청주시,흥덕,N,,4~8,2020-07-17,5710000,충청북도 청주시
153,특수학교,충주성심학교 청주분원,충청북도 청주시 흥덕구 강내면 저산길 31,충청북도 청주시 흥덕구 강내면 저산리 200-3,36.5657324396,127.3544548826,청주시,흥덕,N,,4~8,2020-07-17,5710000,충청북도 청주시
154,초등학교,율하초등학교,경상남도 김해시 율하2로58번길 7,경상남도 김해시 율하동 1303,35.17167953,128.8078462,경상남도 김해시,김해서부경찰서,Y,4,6,2019-09-06,6480000,경상남도
155,초등학교,계동초등학교,경상남도 김해시 계동로 96,경상남도 김해시 대청동 333-1,35.1847874,128.7956839,경상남도 김해시,김해서부경찰서,Y,3,16,2019-09-06,6480000,경상남도
156,초등학교,관동초등학교,경상남도 김해시 율하3로 110,경상남도 김해시 관동동 1119,35.17764606,128.8169613,경상남도 김해시,김해서부경찰서,Y,3,7,2019-09-06,6480000,경상남도
157,초등학교,진영중앙초등학교,경상남도 김해시 진영읍 장등로19번길 73,경상남도 김해시 진영읍 진영리 1587,35.309275,128.7266621,경상남도 김해시,김해서부경찰서,Y,3,13,2019-09-06,6480000,경상남도
158,어린이집,한울타리어린이집,인천광역시 미추홀구 주승로 94(주안동),인천광역시 미추홀구 주안동 1283-7,37.44467816,126.6807441,인천광역시 미추홀구청,미추홀경찰서,Y,2,7~10,2021-05-28,3510500,인천광역시 미추홀구
159,어린이집,애향어린이집,인천광역시 미추홀구 석정로329번길 32(도화동),인천광역시 미추홀구 도화동 120-12,37.4689915,126.6717239,인천광역시 미추홀구청,미추홀경찰서,Y,1,9,2021-05-28,3510500,인천광역시 미추홀구
160,어린이집,인천삼성어린이집,인천광역시 미추홀구 주안로160번길 67(주안동),인천광역시 미추홀구 주안동 992-6,37.4605099,126.687674,인천광역시 미추홀구청,미추홀경찰서,Y,2,6~8,2021-05-28,3510500,인천광역시 미추홀구
161,어린이집,밀알어린이집,인천광역시 미추홀구 장고개로42번길 42(도화동),인천광역시 미추홀구 도화동 119-16,37.4705382,126.6687627,인천광역시 미추홀구청,미추홀경찰서,Y,2,9,2021-05-28,3510500,인천광역시 미추홀구
162,어린이집,용화어린이집,인천광역시 미추홀구 주염로 29(주안동),인천광역시 미추홀구 주안동 16-141,37.468146,126.6816302,인천광역시 미추홀구청,미추홀경찰서,Y,1,10,2021-05-28,3510500,인천광역시 미추홀구
163,어린이집,공립제물포어린이집,인천광역시 미추홀구 석정로140번길 17(숭의동),인천광역시 미추홀구 숭의동 88-16,37.46802776,126.651079,인천광역시 미추홀구청,미추홀경찰서,Y,1,6,2021-05-28,3510500,인천광역시 미추홀구
164,어린이집,숲속실로암어린이집,인천광역시 미추홀구 수봉로33번길 102-86(도화동),인천광역시 미추홀구 도화동 624-236,37.462924,126.662019,인천광역시 미추홀구청,미추홀경찰서,Y,1,6~9,2021-05-28,3510500,인천광역시 미추홀구
165,어린이집,호산나어린이집,인천광역시 미추홀구 동주길119번길 15-32(주안동),인천광역시 미추홀구 주안동 413-12,37.45590979,126.683951,인천광역시 미추홀구청,미추홀경찰서,Y,1,4~6,2021-05-28,3510500,인천광역시 미추홀구
166,어린이집,국현어린이집,인천광역시 미추홀구 미추홀대로614번길 60(주안동),인천광역시 미추홀구 주안동 1482,37.45173457,126.6833089,인천광역시 미추홀구청,미추홀경찰서,Y,1,6.5~8,2021-05-28,3510500,인천광역시 미추홀구
167,어린이집,피카소어린이집,인천광역시 미추홀구 낙섬서로18번길 13(용현동),인천광역시 미추홀구 용현동 627-150,37.451016,126.635068,인천광역시 미추홀구청,미추홀경찰서,Y,1,6,2021-05-28,3510500,인천광역시 미추홀구
168,어린이집,종달새어린이집,인천광역시 미추홀구 인하로47번길 92(용현동),인천광역시 미추홀구 용현동 181-1,37.45308246,126.6587903,인천광역시 미추홀구청,미추홀경찰서,Y,1,8,2021-05-28,3510500,인천광역시 미추홀구
169,어린이집,별하어린이집,인천광역시 미추홀구 한나루로490번길 93(주안동),인천광역시 미추홀구 주안동 1418-78,37.45030343,126.6726057,인천광역시 미추홀구청,미추홀경찰서,Y,1,7.5~16,2021-05-28,3510500,인천광역시 미추홀구
170,어린이집,예뜰어린이집,인천광역시 미추홀구 한나루로489번길 73(용현동),인천광역시 미추홀구 용현동 77-16,37.451626,126.663067,인천광역시 미추홀구청,미추홀경찰서,Y,1,10,2021-05-28,3510500,인천광역시 미추홀구
171,어린이집,꽃동네어린이집,인천광역시 미추홀구 문화로169번길 113(주안동),인천광역시 미추홀구 주안동 1580-29,37.45611308,126.6941045,인천광역시 미추홀구청,미추홀경찰서,Y,1,10,2021-05-28,3510500,인천광역시 미추홀구
172,어린이집,예은어린이집,인천광역시 미추홀구 토금중로51번길 7(용현동),인천광역시 미추홀구 용현동 611-45,37.4525204,126.639002,인천광역시 미추홀구청,미추홀경찰서,Y,1,4~6,2021-05-28,3510500,인천광역시 미추홀구
173,어린이집,민들레어린이집,인천광역시 미추홀구 낙섬중로94번길 4(용현동),인천광역시 미추홀구 용현동 558-18,37.4556248,126.6409634,인천광역시 미추홀구청,미추홀경찰서,Y,1,4,2021-05-28,3510500,인천광역시 미추홀구
174,어린이집,문학어린이집,인천광역시 미추홀구 문학길 136(문학동),인천광역시 미추홀구 문학동 400-1,37.434349,126.6848284,인천광역시 미추홀구청,미추홀경찰서,Y,1,8~10,2021-05-28,3510500,인천광역시 미추홀구
175,어린이집,성지어린이집,인천광역시 미추홀구 미추홀대로 498-15(주안동),인천광역시 미추홀구 주안동 1296,37.44203568,126.679139,인천광역시 미추홀구청,미추홀경찰서,Y,1,10,2021-05-28,3510500,인천광역시 미추홀구
176,어린이집,연지어린이집,인천광역시 미추홀구 석정로462번길 13(주안동),인천광역시 미추홀구 주안동 20-19,37.465439,126.686871,인천광역시 미추홀구청,미추홀경찰서,Y,1,11,2021-05-28,3510500,인천광역시 미추홀구
177,어린이집,예인아트어린이집,인천광역시 미추홀구 주안로50번길 30(도화동),인천광역시 미추홀구 도화동 409-3,37.462814,126.674727,인천광역시 미추홀구청,미추홀경찰서,Y,1,6,2021-05-28,3510500,인천광역시 미추홀구
178,어린이집,구립새이룸어린이집,인천광역시 미추홀구 주안로174번길 16(주안동),인천광역시 미추홀구 주안동 975-11,37.46282791,126.6887905,인천광역시 미추홀구청,미추홀경찰서,Y,1,6,2021-05-28,3510500,인천광역시 미추홀구
179,어린이집,해찬솔어린이집,인천광역시 미추홀구 경인로471번길 60(주안동),인천광역시 미추홀구 주안동 925-6,37.46123203,126.6918005,인천광역시 미추홀구청,미추홀경찰서,Y,1,10,2021-05-28,3510500,인천광역시 미추홀구
