시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,시도명
어린이집,예송어린이집,광주광역시 광산구 첨단중앙로67번길 86,광주광역시 광산구 월계동 834-1,35.2117334,126.8379149,광주광역시 광산구,광주광산경찰서,Y,2,8~15,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,하얀어린이집,광주광역시 광산구 소촌로86번길 6,광주광역시 광산구 소촌동 281-11,35.1518813,126.7939114,광주광역시 광산구,광주광산경찰서,Y,2,15,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,일오삼예능어린이집,광주광역시 광산구 목련로 201,광주광역시 광산구 운남동 518-1,35.1718325,126.8200199,광주광역시 광산구,광주광산경찰서,Y,2,30,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,피터팬어린이집,광주광역시 광산구 사암로 251,광주광역시 광산구 월곡동 538-2,35.1667721,126.8076716,광주광역시 광산구,광주광산경찰서,N,,20,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,송정미라어린이집,광주광역시 광산구 송정로15번길 37,광주광역시 광산구 송정동 844-16,35.1379166,126.7946639,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,은송어린이집,광주광역시 광산구 목련로253번길 32,광주광역시 광산구 운남동 523-12,35.1744157,126.8239005,광주광역시 광산구,광주광산경찰서,Y,2,12,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,수완생태어린이집,광주광역시 광산구 상완길 115-47,광주광역시 광산구 수완동 324-2,35.2055386,126.827657,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,동심어린이집,광주광역시 광산구 사암로106번길 69-16,광주광역시 광산구 우산동 1059-22,35.1543123,126.8113315,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,미라어린이집,광주광역시 광산구 여대길 228,광주광역시 광산구 산정동 882-11,35.1655042,126.7990428,광주광역시 광산구,광주광산경찰서,N,,10,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,광산어린이집,광주광역시 광산구 송도로212번길 50-9,광주광역시 광산구 도산동 60-4,35.1310085,126.7977468,광주광역시 광산구,광주광산경찰서,N,,10,2019-03-04,3630000,광주광역시 광산구,광주광역시
어린이집,빛고을어린이집,광주광역시 광산구 사암로158번길 24-13,광주광역시 광산구 우산동 1025-3,35.1576825,126.809219,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,파란나라유치원,광주광역시 광산구 사암로92번길 69-19,광주광역시 광산구 우산동 1073-3,35.1529316,126.8110794,광주광역시 광산구,광주광산경찰서,Y,1,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,아이원유치원,광주광역시 광산구 구촌반촌길 33,광주광역시 광산구 신창동 682-2,35.1893184,126.8429512,광주광역시 광산구,광주광산경찰서,Y,1,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,리더스유치원,광주광역시 광산구 왕버들로 113-24,광주광역시 광산구 수완동 739,35.2027528,126.8247111,광주광역시 광산구,광주광산경찰서,Y,1,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,광주반석유치원,광주광역시 광산구 여대길 220,광주광역시 광산구 산정동 151-9,35.1648043,126.8000003,광주광역시 광산구,광주광산경찰서,N,,10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,산새소리유치원,광주광역시 광산구 어등대로491번길 36,광주광역시 광산구 운수동 282-1,35.15483176,126.7759953,광주광역시 광산구,광주광산경찰서,N,,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,선운생태유치원,광주광역시 광산구 어등대로449번길 68-30,광주광역시 광산구 선암동 414-1,35.15443768,126.7715494,광주광역시 광산구,광주광산경찰서,N,,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,하모니유치원,광주광역시 광산구 어등대로449번길 80-1,광주광역시 광산구 선암동 418-1,35.15392545,126.7714147,광주광역시 광산구,광주광산경찰서,N,,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,든해솔유치원,광주광역시 광산구 목련로2번길 29-31,광주광역시 광산구 산정동 100-2,35.1723999,126.7990588,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,해밀유치원,광주광역시 광산구 목련로2번길 37,광주광역시 광산구 산정동 1066,35.17139869,126.7985762,광주광역시 광산구,광주광산경찰서,N,,8~10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,윌링스플러스유치원,광주광역시 광산구 임방울대로 603,광주광역시 광산구 도천동 135,35.21169202,126.8259949,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,리틀윌링스유치원,광주광역시 광산구 임방울대로 603,광주광역시 광산구 도천동 135,35.21169202,126.8259949,광주광역시 광산구,광주광산경찰서,Y,2,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,미래클유치원,광주광역시 광산구 임방울대로 142-21,광주광역시 광산구 운남동 387-41,35.174451,126.8182607,광주광역시 광산구,광주광산경찰서,Y,2,12~15,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,선운숲유치원,광주광역시 광산구 어등대로534번길 51-2,광주광역시 광산구 선암동 162,35.1475106,126.780743,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,메이플유치원,광주광역시 광산구 목련로2번길 29-67,광주광역시 광산구 산정동 100-6,35.17184791,126.7998704,광주광역시 광산구,광주광산경찰서,N,,10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,선창유치원,광주광역시 광산구 신가삼효로 35,광주광역시 광산구 신가동 22-9,35.1872511,126.836105,광주광역시 광산구,광주광산경찰서,Y,1,7~8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,세한유치원,광주광역시 광산구 목련로 192-6,광주광역시 광산구 운남동 517-13,35.1710338,126.819173,광주광역시 광산구,광주광산경찰서,N,,4~6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,신화유치원,광주광역시 광산구 목련로273번길 71,광주광역시 광산구 운남동 525-21,35.177002,126.8245736,광주광역시 광산구,광주광산경찰서,Y,1,6~10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,선우유치원,광주광역시 광산구 첨단과기로 79-15,광주광역시 광산구 비아동 776-18,35.2237986,126.8341026,광주광역시 광산구,광주광산경찰서,Y,2,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,더선우유치원,광주광역시 광산구 선운로20번길 3,광주광역시 광산구 선암동 585,35.1485833,126.7720003,광주광역시 광산구,광주광산경찰서,N,,8~10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,기쁨유치원,광주광역시 광산구 송도로226번길 14,광주광역시 광산구 도산동 879,35.1333951,126.7965432,광주광역시 광산구,광주광산경찰서,Y,2,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,예송유치원,광주광역시 광산구 첨단중앙로67번길 82,광주광역시 광산구 월계동 834-2,35.2117192,126.8382193,광주광역시 광산구,광주광산경찰서,Y,1,6~8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,큰솔유치원,광주광역시 광산구 목련로273번안길 109-5,광주광역시 광산구 운남동 288,35.1759596,126.8197121,광주광역시 광산구,광주광산경찰서,N,,5~8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,현대유치원,광주광역시 광산구 월곡산정로 20-59,광주광역시 광산구 우산동 1572-7,35.1644958,126.8063602,광주광역시 광산구,광주광산경찰서,N,,,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,금강해피랜드유치원,광주광역시 광산구 목련로 184,광주광역시 광산구 운남동 516-10,35.1712855,126.8181836,광주광역시 광산구,광주광산경찰서,N,,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,은송몬테소리유치원,광주광역시 광산구 목련로253번길 32,광주광역시 광산구 운남동 523-8,35.1744157,126.8239005,광주광역시 광산구,광주광산경찰서,Y,1,8~10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,새별초교병설,광주광역시 광산구 풍영로 125,광주광역시 광산구 흑석동 521,35.18287895,126.8124207,광주광역시 광산구,광주광산경찰서,Y,2,25,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,선운초교병설,광주광역시 광산구 선운중앙로 11,광주광역시 광산구 선암동 558,35.14942528,126.7749522,광주광역시 광산구,광주광산경찰서,Y,2,15~25,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,월곡초교병설,광주광역시 광산구 월곡산정로 107,광주광역시 광산구 월곡동 588,35.1666351,126.8149282,광주광역시 광산구,광주광산경찰서,N,,6~20,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,꽃마리유치원,광주광역시 광산구 풍영로199번길 25,광주광역시 광산구 장덕동 1595,35.1887722,126.8127622,광주광역시 광산구,광주광산경찰서,Y,2,15,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,LCI수완유치원,광주광역시 광산구 상완길 233-17,광주광역시 광산구 수완동 268-76,35.20717947,126.8295188,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,그랜드유치원,광주광역시 광산구 왕버들로 93,광주광역시 광산구 수완동 672-5,35.2029452,126.8208669,광주광역시 광산구,광주광산경찰서,N,,30,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,아일다유치원,광주광역시 광산구 첨단과기로 59-14,광주광역시 광산구 비아동 36-20,35.22325652,126.8325124,광주광역시 광산구,광주광산경찰서,Y,2,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,버클리유치원,광주광역시 광산구 왕버들로 113-25,광주광역시 광산구 수완동 769-1,35.2031855,126.8240701,광주광역시 광산구,광주광산경찰서,N,,10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,숲사랑유치원,광주광역시 광산구 신가매결길 50,광주광역시 광산구 신창동 1057-2,35.1873597,126.8412298,광주광역시 광산구,광주광산경찰서,N,,10,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,애플유치원,광주광역시 광산구 장신로265번길 49,광주광역시 광산구 신창동 1229-1,35.1929685,126.8393922,광주광역시 광산구,광주광산경찰서,N,,12,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,성모남해유치원,광주광역시 광산구 첨단봉산길 16-10,광주광역시 광산구 산월동 760-1,35.2060655,126.8457183,광주광역시 광산구,광주광산경찰서,N,,6,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,세종유치원,광주광역시 광산구 하남대로54번안길 65,광주광역시 광산구 하남동 551,35.1774916,126.7965051,광주광역시 광산구,광주광산경찰서,N,,8,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,봉산초교병설유치원,광주광역시 광산구 산월로 57,광주광역시 광산구 산월동 885-5,35.2093406,126.8438763,광주광역시 광산구,광주광산경찰서,N,,20~30,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,하남초교병설유치원,광주광역시 광산구 하남대로54번길 10,광주광역시 광산구 하남동 543,35.1793622,126.7987072,광주광역시 광산구,광주광산경찰서,N,,20~30,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,풍영초교병설유치원,광주광역시 광산구 수등로258번길 53,광주광역시 광산구 신가동 1021-2,35.1830968,126.8404438,광주광역시 광산구,광주광산경찰서,N,,15,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,평동초교병설유치원,광주광역시 광산구 평동로 741,광주광역시 광산구 옥동 633,35.1272613,126.7554949,광주광역시 광산구,광주광산경찰서,N,,10~12,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,큰별초교병설유치원,광주광역시 광산구 수등로 115,광주광역시 광산구 신가동 1060,35.1832961,126.8220511,광주광역시 광산구,광주광산경찰서,N,,15~30,2019-03-04,3630000,광주광역시 광산구,광주광역시
유치원,첨단초교병설유치원,광주광역시 광산구 임방울대로 727-20,광주광역시 광산구 월계동 758-1,35.2199953,126.8379081,광주광역시 광산구,광주광산경찰서,N,,20,2019-03-04,3630000,광주광역시 광산구,광주광역시
